Brand,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),fuel efficiency,Serial Number
NISSAN,Titan 4WD Pro-4X,PICKUP TRUCK - STANDARD,5.6,8,AS9,Z,15.1,11.2,13.3,21.0,313.0,0.04249201338892927,7248
PORSCHE,Panamera GTS ST,FULL-SIZE,4.0,8,AM8,Z,15.7,10.5,13.4,21.0,313.0,0.04281150037869097,7268
ACURA,RDX AWD,SUV - SMALL,3.5,6,AS6,Z,12.1,8.7,10.6,27.0,244.0,0.04344262451422019,5
AUDI,Q5 TDI (modified),SUV - SMALL,3.0,6,AS8,D,10.2,7.8,9.0,31.0,244.0,0.036885245901639344,42
CHEVROLET,IMPALA,FULL-SIZE,3.6,6,AS6,X,12.6,8.2,10.6,27.0,244.0,0.04344262451422019,231
CHEVROLET,ORLANDO,SUV - SMALL,2.4,4,AS6,X,12.2,8.6,10.6,27.0,244.0,0.04344262451422019,236
FORD,MUSTANG,SUBCOMPACT,3.7,6,M6,X,12.7,8.1,10.6,27.0,244.0,0.04344262451422019,418
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,3.7,6,A6,X,12.5,8.2,10.6,27.0,244.0,0.04344262451422019,422
HONDA,ODYSSEY,MINIVAN,3.5,6,A6,X,12.3,8.5,10.6,27.0,244.0,0.04344262451422019,499
HYUNDAI,TUCSON 4WD,SUV - SMALL,2.4,4,A6,X,11.6,9.3,10.6,27.0,244.0,0.04344262451422019,522
INFINITI,QX60,SUV - SMALL,3.5,6,AV,Z,11.9,9.0,10.6,27.0,244.0,0.04344262451422019,542
JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3.0,6,AS8,Z,12.2,8.7,10.6,27.0,244.0,0.04344262451422019,549
LEXUS,IS 350,COMPACT,3.5,6,AS8,Z,12.2,8.7,10.6,27.0,244.0,0.04344262451422019,670
LEXUS,IS 350 C,SUBCOMPACT,3.5,6,AS6,Z,12.1,8.7,10.6,27.0,244.0,0.04344262451422019,672
MERCEDES-BENZ,C 350 4MATIC COUPE,SUBCOMPACT,3.5,6,AS7,Z,12.1,8.7,10.6,27.0,244.0,0.04344262451422019,733
NISSAN,PATHFINDER,SUV - SMALL,3.5,6,AV,X,12.0,8.9,10.6,27.0,244.0,0.04344262451422019,856
PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,AM7,Z,12.1,8.7,10.6,27.0,244.0,0.04344262451422019,882
ACURA,RDX AWD,SUV - SMALL,3.5,6,AS6,Z,12.1,8.7,10.6,27.0,244.0,0.04344262451422019,1076
AUDI,Q5 TDI (modified),SUV - SMALL,3.0,6,AS8,D,10.2,7.8,9.0,31.0,244.0,0.036885245901639344,1120
CADILLAC,CTS AWD,MID-SIZE,2.0,4,AS6,Z,12.3,8.5,10.6,27.0,244.0,0.04344262451422019,1278
CHEVROLET,IMPALA,FULL-SIZE,3.6,6,AS6,X,12.5,8.2,10.6,27.0,244.0,0.04344262451422019,1332
HONDA,ODYSSEY,MINIVAN,3.5,6,A6,X,12.3,8.5,10.6,27.0,244.0,0.04344262451422019,1583
HYUNDAI,TUCSON AWD,SUV - SMALL,2.4,4,AS6,X,11.6,9.3,10.6,27.0,244.0,0.04344262451422019,1616
JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3.0,6,AS8,Z,12.2,8.7,10.6,27.0,244.0,0.04344262451422019,1643
JAGUAR,F-TYPE S COUPE,TWO-SEATER,3.0,6,AS8,Z,12.2,8.7,10.6,27.0,244.0,0.04344262451422019,1644
LEXUS,GS 350,MID-SIZE,3.5,6,AS8,Z,12.3,8.5,10.6,27.0,244.0,0.04344262451422019,1762
LEXUS,IS 350,COMPACT,3.5,6,AS8,Z,12.3,8.5,10.6,27.0,244.0,0.04344262451422019,1769
LEXUS,IS 350 C,SUBCOMPACT,3.5,6,AS6,Z,12.2,8.7,10.6,27.0,244.0,0.04344262451422019,1771
LEXUS,RC 350,SUBCOMPACT,3.5,6,AS8,Z,12.3,8.5,10.6,27.0,244.0,0.04344262451422019,1780
MERCEDES-BENZ,C 350 4MATIC COUPE,SUBCOMPACT,3.5,6,AS7,Z,12.1,8.7,10.6,27.0,244.0,0.04344262451422019,1834
MERCEDES-BENZ,SLK 55 AMG,TWO-SEATER,5.5,8,AS7,Z,12.4,8.5,10.6,27.0,244.0,0.04344262451422019,1884
PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,M7,Z,12.3,8.6,10.6,27.0,244.0,0.04344262451422019,1983
PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.2,8.7,10.6,27.0,244.0,0.04344262451422019,2004
AUDI,Q5 QUATTRO,SUV - SMALL,2.0,4,AS8,Z,12.0,8.5,10.4,27.0,244.0,0.042622949256271615,2245
AUDI,Q5 QUATTRO TDI (modified),SUV - SMALL,3.0,6,AS8,D,10.2,7.8,9.0,31.0,244.0,0.036885245901639344,2247
BMW,M2,SUBCOMPACT,3.0,6,AM7,Z,11.8,8.8,10.4,27.0,244.0,0.042622949256271615,2317
MERCEDES-BENZ,E 400 4MATIC,MID-SIZE,3.0,6,AS7,Z,12.0,8.5,10.4,27.0,244.0,0.042622949256271615,2996
TOYOTA,VENZA,SUV - SMALL,2.7,4,AS6,X,11.6,9.0,10.4,27.0,244.0,0.042622949256271615,3252
FORD,EDGE AWD,SUV - SMALL,2.0,4,AS6,X,11.9,8.6,10.4,27.0,244.0,0.042622949256271615,3636
FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,11.9,8.7,10.4,27.0,244.0,0.042622949256271615,3728
VOLVO,XC60 T6 AWD,SUV - SMALL,2.0,4,AS8,Z,11.7,8.7,10.4,27.0,244.0,0.042622949256271615,4368
FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,11.9,8.7,10.4,27.0,244.0,0.042622949256271615,4799
MERCEDES-BENZ,AMG C 43 4MATIC,COMPACT,3.0,6,A9,Z,11.8,8.8,10.4,27.0,244.0,0.042622949256271615,5113
FORD,Mustang (Performance Pkg),SUBCOMPACT,2.3,4,M6,X,11.8,8.7,10.4,27.0,244.0,0.042622949256271615,5804
MAZDA,CX-9 4WD,SUV - SMALL,2.5,4,AS6,X,11.6,9.1,10.5,27.0,244.0,0.0430327868852459,6133
MERCEDES-BENZ,E 450 4MATIC,MID-SIZE,3.0,6,A9,Z,11.8,8.5,10.3,27.0,244.0,0.04221311553579862,6203
SUBARU,Ascent AWD,SUV - STANDARD,2.4,4,AV8,X,11.6,9.0,10.4,27.0,244.0,0.042622949256271615,6402
VOLKSWAGEN,Arteon 4MOTION,FULL-SIZE,2.0,4,AS8,Z,12.0,8.6,10.4,27.0,244.0,0.042622949256271615,6464
FORD,Mustang (Performance Pkg),SUBCOMPACT,2.3,4,M6,X,11.8,8.7,10.4,27.0,244.0,0.042622949256271615,6822
FORD,Mustang Convertible (Performance Pkg),SUBCOMPACT,2.3,4,AS10,X,11.8,8.7,10.4,27.0,244.0,0.042622949256271615,6827
MAZDA,CX-9 4WD,SUV - SMALL,2.5,4,AS6,X,11.6,9.1,10.5,27.0,244.0,0.0430327868852459,7147
SUBARU,Ascent AWD,SUV - STANDARD,2.4,4,AV8,X,11.6,9.0,10.4,27.0,244.0,0.042622949256271615,7294
CHEVROLET,CAMARO,COMPACT,3.6,6,M6,X,14.2,8.6,11.7,24.0,269.0,0.043494423082770024,190
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A6,E,18.9,14.2,16.8,17.0,269.0,0.062453528762306865,239
CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,3.6,6,A6,E,19.7,13.3,16.8,17.0,269.0,0.062453528762306865,293
GMC,SIERRA,PICKUP TRUCK - STANDARD,4.3,6,A6,E,18.9,14.2,16.8,17.0,269.0,0.062453528762306865,455
INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,3.7,6,AS7,Z,13.6,9.3,11.7,24.0,269.0,0.043494423082770024,532
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS6,X,13.3,9.8,11.7,24.0,269.0,0.043494423082770024,679
MERCEDES-BENZ,E 550 CABRIOLET,SUBCOMPACT,4.7,8,AS7,Z,13.7,9.3,11.7,24.0,269.0,0.043494423082770024,753
MERCEDES-BENZ,SL 550,TWO-SEATER,4.7,8,AS7,Z,13.4,9.6,11.7,24.0,269.0,0.043494423082770024,775
NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,M6,Z,13.5,9.6,11.7,24.0,269.0,0.043494423082770024,840
RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,19.4,13.6,16.8,17.0,269.0,0.062453528762306865,924
SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,AS5,X,13.4,9.7,11.7,24.0,269.0,0.043494423082770024,966
AUDI,S4,COMPACT,3.0,6,M6,Z,13.8,9.0,11.7,24.0,269.0,0.043494423082770024,1137
AUDI,S5,SUBCOMPACT,3.0,6,M6,Z,13.8,9.0,11.7,24.0,269.0,0.043494423082770024,1139
AUDI,S6,MID-SIZE,4.0,8,AM7,Z,14.0,8.7,11.7,24.0,269.0,0.043494423082770024,1141
AUDI,S7,MID-SIZE,4.0,8,AM7,Z,14.0,8.7,11.7,24.0,269.0,0.043494423082770024,1142
BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS6,X,13.9,9.1,11.7,24.0,269.0,0.043494423082770024,1260
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS8,Z,14.6,8.1,11.7,24.0,269.0,0.043494423082770024,1304
CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,3.6,6,A6,E,19.7,13.3,16.8,17.0,269.0,0.062453528762306865,1390
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.5,6,A6,E,18.9,14.2,16.8,17.0,269.0,0.062453528762306865,1475
INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,3.7,6,AS7,Z,13.6,9.3,11.7,24.0,269.0,0.043494423082770024,1628
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS6,X,13.3,9.8,11.7,24.0,269.0,0.043494423082770024,1783
MERCEDES-BENZ,E 550 CABRIOLET,SUBCOMPACT,4.7,8,AS7,Z,13.7,9.2,11.7,24.0,269.0,0.043494423082770024,1851
RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,19.4,13.6,16.8,17.0,269.0,0.062453528762306865,2044
BMW,X5 xDRIVE35i,SUV - STANDARD,3.0,6,AS8,Z,13.0,9.7,11.5,25.0,269.0,0.04275092936802974,2348
BMW,X6 xDRIVE35i,SUV - STANDARD,3.0,6,AS8,Z,13.0,9.7,11.5,25.0,269.0,0.04275092936802974,2351
DODGE,GRAND CARAVAN FFV,MINIVAN,3.6,6,A6,E,19.2,13.1,16.4,17.0,269.0,0.06096654133282629,2540
HYUNDAI,SANTA FE AWD,SUV - SMALL,3.3,6,AS6,X,13.0,9.7,11.5,25.0,269.0,0.04275092936802974,2740
KIA,SEDONA SX,MINIVAN,3.3,6,AS6,X,12.9,9.5,11.4,25.0,269.0,0.04237918073803076,2858
NISSAN,370Z,TWO-SEATER,3.7,6,M6,Z,13.3,9.3,11.5,25.0,269.0,0.04275092936802974,3066
HYUNDAI,SANTA FE AWD,SUV - SMALL,3.3,6,AS6,X,13.0,9.7,11.5,25.0,269.0,0.04275092936802974,3827
JEEP,CHEROKEE 4X4 ACTIVE DRIVE LOCK,SUV - SMALL,3.2,6,A9,X,12.9,9.9,11.6,24.0,269.0,0.04312267799802872,3890
KIA,SEDONA SX,MINIVAN,3.3,6,AS6,X,12.9,9.5,11.4,25.0,269.0,0.04237918073803076,3945
NISSAN,370Z,TWO-SEATER,3.7,6,M6,Z,13.3,9.3,11.5,25.0,269.0,0.04275092936802974,4152
FORD,EXPLORER FFV,SUV - STANDARD,3.5,6,AS6,E,18.7,13.0,16.2,17.0,269.0,0.06022305116334369,4709
HYUNDAI,SANTA FE AWD,SUV - SMALL,3.3,6,AS6,X,13.0,9.7,11.5,25.0,269.0,0.04275092936802974,4906
JEEP,CHEROKEE 4X4 ACTIVE DRIVE LOCK,SUV - SMALL,3.2,6,A9,X,12.9,9.9,11.6,24.0,269.0,0.04312267799802872,4967
KIA,SEDONA SX,MINIVAN,3.3,6,AS6,X,12.9,9.5,11.4,25.0,269.0,0.04237918073803076,5012
LINCOLN,MKC AWD,SUV - SMALL,2.3,4,AS6,X,13.1,9.4,11.5,25.0,269.0,0.04275092936802974,5069
MERCEDES-BENZ,S 560 4MATIC COUPE,COMPACT,4.0,8,A9,Z,13.6,8.8,11.4,25.0,269.0,0.04237918073803076,5177
NISSAN,370Z,TWO-SEATER,3.7,6,M6,Z,13.3,9.3,11.5,25.0,269.0,0.04275092936802974,5222
BMW,750i xDrive,FULL-SIZE,4.4,8,AS8,Z,13.3,9.2,11.5,25.0,269.0,0.04275092936802974,5532
BMW,M550i xDrive,MID-SIZE,4.4,8,AS8,Z,13.3,9.2,11.5,25.0,269.0,0.04275092936802974,5558
BMW,M850i xDrive Coupe,SUBCOMPACT,4.4,8,AS8,Z,13.3,9.2,11.5,25.0,269.0,0.04275092936802974,5562
CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS8,X,13.3,9.2,11.5,25.0,269.0,0.04275092936802974,5597
JEEP,Cherokee 4X4 Active Drive Lock,SUV - SMALL,3.2,6,A9,X,12.9,9.9,11.6,24.0,269.0,0.04312267799802872,6002
CHEVROLET,Blazer AWD,SUV - SMALL,3.6,6,A9,X,13.1,9.4,11.4,25.0,269.0,0.04237918073803076,6677
GMC,Acadia AWD,SUV - STANDARD,3.6,6,A9,X,13.1,9.4,11.4,25.0,269.0,0.04237918073803076,6858
HONDA,Ridgeline AWD,PICKUP TRUCK - STANDARD,3.5,6,AS9,X,12.6,10.0,11.4,25.0,269.0,0.04237918073803076,6939
JEEP,Cherokee 4X4 Active Drive Lock,SUV - SMALL,3.2,6,A9,X,12.9,9.9,11.6,24.0,269.0,0.04312267799802872,7011
PORSCHE,Cayenne,SUV - STANDARD,3.0,6,AS8,Z,12.5,10.3,11.5,25.0,269.0,0.04275092936802974,7255
HONDA,ACCORD,MID-SIZE,3.5,6,AS6,X,11.4,7.3,9.5,30.0,219.0,0.04337899543378995,1568
JEEP,CHEROKEE 4X4 FFV,SUV - SMALL,2.4,4,A9,E,15.9,11.0,13.7,21.0,219.0,0.06255707675463533,1670
MITSUBISHI,LANCER AWD,COMPACT,2.4,4,AV6,X,10.5,8.2,9.5,30.0,219.0,0.04337899543378995,1929
VOLKSWAGEN,EOS,SUBCOMPACT,2.0,4,AM6,Z,10.8,7.8,9.5,30.0,219.0,0.04337899543378995,2153
BMW,ACTIVEHYBRID 5,MID-SIZE,3.0,6,AS8,Z,10.6,7.9,9.4,30.0,219.0,0.04292237268735285,2315
FORD,MUSTANG,SUBCOMPACT,2.3,4,AS6,X,11.0,7.4,9.4,30.0,219.0,0.04292237268735285,2626
HONDA,ACCORD SEDAN,MID-SIZE,3.5,6,A6,X,11.3,7.0,9.4,30.0,219.0,0.04292237268735285,2702
HYUNDAI,TUCSON AWD,SUV - SMALL,1.6,4,AM7,X,9.9,8.4,9.2,31.0,219.0,0.04200913154915588,2751
BMW,230i COUPE,SUBCOMPACT,2.0,4,M6,Z,11.1,7.3,9.4,30.0,219.0,0.04292237268735285,3380
FIAT,500X,SUV - SMALL,2.4,4,A9,X,10.7,7.7,9.3,30.0,219.0,0.04246575429559298,3630
FORD,ESCAPE FFV,SUV - SMALL,2.5,4,AS6,E,15.2,10.8,13.3,21.0,219.0,0.06073059447824138,3642
FORD,FOCUS ST,MID-SIZE,2.0,4,M6,X,10.5,7.8,9.3,30.0,219.0,0.04246575429559298,3697
JEEP,COMPASS,SUV - SMALL,2.4,4,M5,X,10.2,8.3,9.3,30.0,219.0,0.04246575429559298,3894
JEEP,PATRIOT,SUV - SMALL,2.4,4,M5,X,10.2,8.3,9.3,30.0,219.0,0.04246575429559298,3908
PORSCHE,BOXSTER,TWO-SEATER,2.0,4,AM7,Z,10.5,8.0,9.4,30.0,219.0,0.04292237268735285,4219
PORSCHE,CAYMAN,TWO-SEATER,2.0,4,AM7,Z,10.5,8.0,9.4,30.0,219.0,0.04292237268735285,4229
VOLVO,S60 T5 AWD,COMPACT,2.0,4,AS8,X,10.7,7.8,9.4,30.0,219.0,0.04292237268735285,4350
VOLVO,S60 INSCRIPTION T5 AWD,COMPACT,2.0,4,AS8,X,10.7,7.8,9.4,30.0,219.0,0.04292237268735285,4352
VOLVO,S90 T6 AWD,MID-SIZE,2.0,4,AS8,Z,10.8,7.6,9.4,30.0,219.0,0.04292237268735285,4357
VOLVO,V60 T5 AWD,STATION WAGON - SMALL,2.0,4,AS8,X,10.7,7.8,9.4,30.0,219.0,0.04292237268735285,4359
VOLVO,V90 T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,10.8,7.6,9.4,30.0,219.0,0.04292237268735285,4364
BMW,230i COUPE,SUBCOMPACT,2.0,4,M6,Z,11.1,7.3,9.4,30.0,219.0,0.04292237268735285,4442
FORD,ESCAPE FFV,SUV - SMALL,2.5,4,AS6,E,15.2,10.9,13.3,21.0,219.0,0.06073059447824138,4702
FORD,FOCUS ST,MID-SIZE,2.0,4,M6,X,10.5,7.8,9.3,30.0,219.0,0.04246575429559298,4774
FORD,MUSTANG,SUBCOMPACT,2.3,4,AS10,X,11.0,7.4,9.4,30.0,219.0,0.04292237268735285,4782
MITSUBISHI,RVR 4WD,SUV - SMALL,2.4,4,AV6,X,10.3,8.3,9.4,30.0,219.0,0.04292237268735285,5220
PORSCHE,BOXSTER,TWO-SEATER,2.0,4,AM7,Z,10.5,8.0,9.4,30.0,219.0,0.04292237268735285,5298
PORSCHE,CAYMAN,TWO-SEATER,2.0,4,AM7,Z,10.5,8.0,9.4,30.0,219.0,0.04292237268735285,5310
FORD,Transit Connect Van,SPECIAL PURPOSE VEHICLE,2.0,4,AS8,X,9.8,8.8,9.3,30.0,219.0,0.04246575429559298,5820
FORD,Transit Connect Van FFV,SPECIAL PURPOSE VEHICLE,2.0,4,AS8,X,9.8,8.8,9.3,30.0,219.0,0.04246575429559298,5821
JEEP,Cherokee,SUV - SMALL,2.4,4,A9,X,10.8,7.6,9.3,30.0,219.0,0.04246575429559298,5994
LEXUS,ES 350 F SPORT,MID-SIZE,3.5,6,AS8,X,10.9,7.5,9.4,30.0,219.0,0.04292237268735285,6072
MERCEDES-BENZ,C 300 4MATIC,COMPACT,2.0,4,A9,Z,11.0,7.3,9.4,30.0,219.0,0.04292237268735285,6195
PORSCHE,Boxster,TWO-SEATER,2.0,4,AM7,Z,10.5,8.0,9.4,30.0,219.0,0.04292237268735285,6348
PORSCHE,Cayman,TWO-SEATER,2.0,4,AM7,Z,10.5,8.0,9.4,30.0,219.0,0.04292237268735285,6357
VOLVO,S90 T6 AWD,MID-SIZE,2.0,4,AS8,Z,11.1,7.3,9.4,30.0,219.0,0.04292237268735285,6493
VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2.0,4,AS8,Z,11.1,7.3,9.4,30.0,219.0,0.04292237268735285,6495
VOLVO,V90 T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,11.1,7.3,9.4,30.0,219.0,0.04292237268735285,6497
BMW,230i xDrive Cabriolet,SUBCOMPACT,2.0,4,AS8,Z,10.9,7.5,9.4,30.0,219.0,0.04292237268735285,6568
BMW,230i xDrive Coupe,SUBCOMPACT,2.0,4,AS8,Z,10.9,7.5,9.4,30.0,219.0,0.04292237268735285,6570
BMW,430i xDrive Coupe,COMPACT,2.0,4,AS8,Z,10.9,7.5,9.4,30.0,219.0,0.04292237268735285,6574
BMW,430i xDrive Gran Coupe,COMPACT,2.0,4,AS8,Z,10.9,7.5,9.4,30.0,219.0,0.04292237268735285,6575
CHEVROLET,Camaro,SUBCOMPACT,2.0,4,AS8,Z,10.9,7.6,9.4,30.0,219.0,0.04292237268735285,6678
FORD,Transit Connect Van FFV,SPECIAL PURPOSE VEHICLE,2.0,4,AS8,X,9.8,8.8,9.3,30.0,219.0,0.04246575429559298,6838
FORD,Transit Connect Van LWB,SPECIAL PURPOSE VEHICLE,2.0,4,AS8,X,9.8,8.8,9.3,30.0,219.0,0.04246575429559298,6840
JEEP,Cherokee,SUV - SMALL,2.4,4,A9,X,10.8,7.6,9.3,30.0,219.0,0.04246575429559298,7003
LEXUS,ES 350 F SPORT,MID-SIZE,3.5,6,AS8,X,10.9,7.5,9.4,30.0,219.0,0.04292237268735285,7089
MERCEDES-BENZ,C 300 4MATIC,COMPACT,2.0,4,A9,Z,11.0,7.3,9.4,30.0,219.0,0.04292237268735285,7184
VOLVO,S60 T6 AWD,COMPACT,2.0,4,AS8,Z,11.0,7.4,9.4,30.0,219.0,0.04292237268735285,7375
VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2.0,4,AS8,Z,11.0,7.4,9.4,30.0,219.0,0.04292237268735285,7378
VOLVO,XC40 T5 AWD,SUV - SMALL,2.0,4,AS8,Z,10.7,7.7,9.4,30.0,219.0,0.04292237268735285,7381
BUICK,VERANO,COMPACT,2.4,4,AS6,X,11.3,7.4,9.5,30.0,218.0,0.04357798165137615,156
FORD,TRANSIT CONNECT,SPECIAL PURPOSE VEHICLE,1.6,4,AS6,X,10.8,8.0,9.5,30.0,218.0,0.04357798165137615,429
JEEP,CHEROKEE,SUV - SMALL,2.4,4,A9,X,10.9,7.7,9.5,30.0,218.0,0.04357798165137615,570
MITSUBISHI,LANCER AWD,COMPACT,2.4,4,AV6,X,10.5,8.2,9.5,30.0,218.0,0.04357798165137615,823
SCION,FR-S,MINICOMPACT,2.0,4,M6,Z,10.9,7.8,9.5,30.0,218.0,0.04357798165137615,936
SUBARU,FORESTER AWD,SUV - SMALL,2.0,4,AV,Z,10.2,8.6,9.5,30.0,218.0,0.04357798165137615,950
TOYOTA,RAV4 LIMITED AWD,SUV - SMALL,2.5,4,AS6,X,10.6,8.2,9.5,30.0,218.0,0.04357798165137615,998
VOLKSWAGEN,GOLF WAGON,STATION WAGON - SMALL,2.5,5,A6,X,11.0,7.7,9.5,30.0,218.0,0.04357798165137615,1036
CHRYSLER,200 FFV,MID-SIZE,3.6,6,A9,E,16.5,10.1,13.6,21.0,218.0,0.062385322850778566,1378
FORD,ESCAPE,SUV - SMALL,2.5,4,AS6,X,10.9,7.6,9.5,30.0,218.0,0.04357798165137615,1455
JEEP,CHEROKEE,SUV - SMALL,2.4,4,A9,X,10.9,7.7,9.5,30.0,218.0,0.04357798165137615,1664
JEEP,CHEROKEE FFV,SUV - SMALL,2.4,4,A9,X,10.9,7.7,9.5,30.0,218.0,0.04357798165137615,1665
PORSCHE,BOXSTER GTS,TWO-SEATER,3.4,6,AM7,Z,10.9,7.7,9.5,30.0,218.0,0.04357798165137615,2017
PORSCHE,CAYMAN GTS,TWO-SEATER,3.4,6,AM7,Z,10.9,7.7,9.5,30.0,218.0,0.04357798165137615,2026
TOYOTA,CAMRY,MID-SIZE,3.5,6,AS6,X,11.0,7.7,9.5,30.0,218.0,0.04357798165137615,2100
TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS6,X,10.5,8.2,9.5,30.0,218.0,0.04357798165137615,2118
CHEVROLET,CAMARO,COMPACT,2.0,4,AS8,Z,10.9,7.5,9.3,30.0,218.0,0.042660551333646164,2399
FIAT,500L,STATION WAGON - SMALL,1.4,4,A6,X,10.6,7.8,9.4,30.0,218.0,0.04311926430518474,2556
JEEP,COMPASS,SUV - SMALL,2.4,4,M5,X,10.2,8.2,9.3,30.0,218.0,0.042660551333646164,2808
JEEP,PATRIOT,SUV - SMALL,2.4,4,M5,X,10.2,8.2,9.3,30.0,218.0,0.042660551333646164,2819
KIA,FORTE KOUP,COMPACT,1.6,4,AS6,X,10.6,7.8,9.4,30.0,218.0,0.04311926430518474,2841
VOLVO,S60 T6,COMPACT,2.0,4,AS8,Z,10.6,7.7,9.3,30.0,218.0,0.042660551333646164,3293
JEEP,NEW COMPASS,SUV - SMALL,2.4,4,A6,X,10.6,7.6,9.3,30.0,218.0,0.042660551333646164,3901
MERCEDES-BENZ,C 300 4MATIC COUPE,SUBCOMPACT,2.0,4,AS7,Z,10.4,8.0,9.3,30.0,218.0,0.042660551333646164,4072
MITSUBISHI,LANCER,COMPACT,2.4,4,M5,X,10.5,7.8,9.3,30.0,218.0,0.042660551333646164,4137
CHEVROLET,CITY EXPRESS,SPECIAL PURPOSE VEHICLE,2.0,4,AV,X,9.8,8.8,9.3,30.0,218.0,0.042660551333646164,4555
JAGUAR,F-PACE 20d,SUV - SMALL,2.0,4,AS8,D,8.9,7.2,8.1,35.0,218.0,0.03715596505261343,4931
JEEP,CHEROKEE FFV,SUV - SMALL,2.4,4,A9,E,15.5,10.5,13.3,21.0,218.0,0.061009175186857174,4958
JEEP,COMPASS,SUV - SMALL,2.4,4,A6,X,10.6,7.6,9.3,30.0,218.0,0.042660551333646164,4968
KIA,SPORTAGE,SUV - SMALL,2.4,4,AS6,X,10.3,7.8,9.2,31.0,218.0,0.04220183398745476,5022
MERCEDES-BENZ,C 300 4MATIC COUPE,SUBCOMPACT,2.0,4,A9,Z,10.5,7.8,9.3,30.0,218.0,0.042660551333646164,5153
NISSAN,NV200 CARGO VAN,SPECIAL PURPOSE VEHICLE,2.0,4,AV,X,9.8,8.8,9.3,30.0,218.0,0.042660551333646164,5241
VOLKSWAGEN,GOLF SPORTWAGEN 4MOTION,STATION WAGON - SMALL,1.8,4,M6,X,10.8,7.6,9.3,30.0,218.0,0.042660551333646164,5433
ALFA ROMEO,Stelvio,SUV - SMALL,2.0,4,A8,Z,10.3,8.1,9.3,30.0,218.0,0.042660551333646164,5472
FORD,EcoSport AWD,SUV - SMALL,2.0,4,AS6,X,10.2,8.0,9.3,30.0,218.0,0.042660551333646164,5738
FORD,Escape FFV,SUV - SMALL,2.5,4,AS6,E,15.0,10.8,13.1,22.0,218.0,0.06009174486912719,5744
HYUNDAI,Elantra GT,FULL-SIZE,1.6,4,M6,X,10.3,7.9,9.2,31.0,218.0,0.04220183398745476,5928
JAGUAR,F-PACE 20d,SUV - SMALL,2.0,4,AS8,D,8.9,7.2,8.1,35.0,218.0,0.03715596505261343,5967
JEEP,Compass,SUV - SMALL,2.4,4,A6,X,10.6,7.6,9.3,30.0,218.0,0.042660551333646164,6003
KIA,Sportage,SUV - SMALL,2.4,4,AS6,X,10.3,7.8,9.2,31.0,218.0,0.04220183398745476,6041
MITSUBISHI,RVR 4WD,SUV - SMALL,2.4,4,AV6,X,10.3,8.3,9.4,30.0,218.0,0.04311926430518474,6263
NISSAN,NV200 Cargo Van,SPECIAL PURPOSE VEHICLE,2.0,4,AV,X,9.8,8.8,9.3,30.0,218.0,0.042660551333646164,6285
VOLKSWAGEN,Golf SportWagen 4MOTION,STATION WAGON - SMALL,1.8,4,M6,X,10.8,7.6,9.3,30.0,218.0,0.042660551333646164,6482
VOLVO,S60 T6 AWD,COMPACT,2.0,4,AS8,Z,11.1,7.3,9.4,30.0,218.0,0.04311926430518474,6491
VOLVO,V60 CC T5 AWD,STATION WAGON - SMALL,2.0,4,AS8,Z,10.8,7.6,9.3,30.0,218.0,0.042660551333646164,6496
ALFA ROMEO,Stelvio,SUV - SMALL,2.0,4,A8,Z,10.3,8.1,9.3,30.0,218.0,0.042660551333646164,6518
